"AFFGEOID","cluster","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19"
"0600000US4104393162",3,9.25426734158484,9.70321411263285,13.4489807648334,5.6226502318161,4.00916902412148,6.52962503754376,1.59603222229913,0.977328374709686,1.60099573945036,0.0284334567376275,0.833838907063406,2.31355260305017,12.9608438254854,0.273579875976724,0.0328888751298819,2.01888249451997,4.34116694127824,14.2052426925429,49.827819261089
"0600000US4104592397",3,0.588211199507159,0.210260947636194,0.477046356857272,7.89806745149976,2.13675436560543,7.93271097411895,0.549736691923219,2.20129191060968,27.4877270321445,2.97032337208493,1.02702428332181,4.00064725193874,22.27794770342,4.33619550255098,1.04571190309247,4.10500617739055,0.00471610037915021,0.50131329669482,17.938014933992
"0600000US4104990323",3,3.68256649424099,1.39468459277414,8.02093960576988,21.7491722715525,5.25866821955241,0.0203629159954439,0.489202413921851,5.19066043454065,8.39096109650973,5.75157813628586,17.8036156008905,1.53863591298503,4.94457329664826,0.165228890574374,0.0215052388552697,3.27093794562353,0.857847461078371,1.19955199297706,31.889804327097
"0600000US4105793213",3,0.387223071382465,0.0191651552923646,8.76403520687505,0.0284142245814345,0.105243595238452,1.24730524759198,1.10730881964681,6.09040670244622,14.1102122715969,0.227859889995149,18.5034329899235,14.8902778700362,0.000550682111792792,0.0806857006808632,0.551638198168943,0.637793056721828,0.13617275142631,22.8629670870591,7.72525838465868
"0600000US4105992448",3,22.4236359996715,11.496503638138,3.00682755067266,1.00179077240492,9.31571632769793,0.00155980955918088,4.38368528253727,1.03835935240317,4.80555891781096,10.1809100343193,3.28934891301861,4.58693274351854,0.216400223062975,2.84808223841127,3.71483038461219,0.216644286347481,6.74732699343693,0.476579053152775,71.7520597359682
"0600000US4107192890",3,2.73038474494384,0.324017307065072,17.4315304392294,1.63996576102768,0.167287529806537,5.74909191808841,0.325962412580304,0.940541255694878,2.14775679169549,0.0636890985790649,0.388467692462799,8.90624976261776,10.0870688564421,31.4457168407577,0.0383561627567162,1.64348649870525,1.74244059704453,3.97867885127842,4.48450373349801
"0600000US4100191377",4,2.64968013312175,0.4634317647421,2.69731434240754,0.228291676549891,12.0071265077716,3.04686566595313,0.0445712385004297,0.257137599042922,11.3309035781192,2.25200248542975,0.181833395186761,9.83870311070827,0.290102807471609,2.45336896725991,0.0555302888404987,6.69526960416334,17.1455967477261,0.0389590128570498,270.98576185664
"0600000US4100193555",4,0.177785714178562,5.70195367511849,1.17169396824295,5.61762022325399,0.483804670022083,1.42253728807615,24.2413629258072,6.58312609920453,2.45061361978496,0.591583926107002,5.35933895349055,9.1755756121873,6.64355355203238,14.4664237125456,0.233281091286179,4.1761836889889,0.00603582479954565,2.55547464798617,159.774449513051
"0600000US4100392176",4,7.48529334082614,0.653243544291666,3.28854386155554,2.60254675677185,5.96055673698409,0.0483327164551838,1.07928847570052,2.0582437434907,3.3477362893536,3.94968535162176,1.54114274063247,12.8717448357392,4.66911835018412,13.4486204041585,0.514854183541719,0.628581373052359,1.70293599779394,0.0591505972699167,1.38258041763592
"0600000US4101591275",4,23.7791599963737,4.75039574842595,16.4872582241286,2.56512977012889,14.3524204474558,0.0232139017746551,0.00626874680708373,0.012547188247364,5.26577485044853,15.2183397120085,0.00000107992307491645,0.0508324530577755,0.0493256107355518,0.087047677670757,0.0931471127560233,1.53832594228945,0.47045886493698,0.205859976086601,22.1212866821747
"0600000US4101592533",4,4.25229713090674,12.6487325873574,5.75866250372471,10.9670123608142,0.525884786663353,0.738008894329705,2.4663091830702,12.9919150911687,0.631927087256216,0.409764825576786,8.79487908546638,0.0594181262953799,6.1973606048709,0.0967438345918323,14.2302361104513,1.30027057876796,0.151611193600041,3.93265059378143,34.5645104408979
"0600000US4101991853",4,6.21146660680179,0.261254871471869,0.172747888833597,6.22184226503786,1.69417369426802,11.445482369456,1.76766701710664,2.06445608216176,0.0658354953628531,10.3042636784331,2.55734157443834,21.1313132092155,0.915482555889628,0.200884494174617,7.15724783527416,1.48287192072186,4.69342947396499,0.267286492188344,0
"0600000US4102190102",4,0.0267238166965103,0.911495221159899,0.0492343139611868,7.67759921100699,11.4667670451018,3.24736922296181,22.6675300461761,1.63691272541931,0.133856639242078,7.90848684240554,1.52013071623833,0.467553941697184,0.534105465673548,2.2637021300097,11.1310160926052,4.93303480449968,0.00018475681598468,1.54765958187126,34.5645104408979
"0600000US4102190612",4,0.289802827518569,2.75146135555779,0.0156225438595823,3.07551263876196,1.96264955117941,1.39851571868609,1.10032894925466,1.61577798128553,0.0408253664291206,22.7210832784771,0.185540633525359,3.01476324012149,4.8182277556854,1.9824900251959,12.5001673379259,25.6269618998091,0.610570762322216,0.00256494707380129,34.5645104408979
"0600000US4102990408",4,0.00455523170614889,4.93231643330752,16.9641013946014,1.67908567745048,3.97967813359703,0.137925361848957,3.01459407779267,0.175390887520211,1.01018157199895,9.14775093338467,0.579859682719716,0.700053715032105,12.0740434734215,0.600254213636992,0.52529215079605,5.77131935055443,21.7085059155093,0.276844266321549,14.6035056612794
"0600000US4103591651",4,0.405762318757056,2.33514317711146,6.38451116759587,2.05616334912838,7.44120560782657,2.71864311190617,2.19219264830835,0.129394894573554,1.48800963229651,7.5260903954191,0.0037765815893949,0.248753181777266,0.734310551757797,0.345496345165837,15.2511954476753,1.02036607835626,0.991730448432395,3.57764845135358,6.99931336428183
"0600000US4103792924",4,4.96455403239401,0.00844326886365502,0.0657531766359926,21.5972493574518,0.112111743055343,3.36067457830481,2.32072755179141,10.401319778895,3.96827626937969,2.00029484290803,0.00103425354791608,0.63606011430577,3.78619126919841,1.84851558881649,0.572172591059421,6.50706513748045,3.58848549634599,11.5896166857125,34.5645104408979
"0600000US4103991700",4,9.42914840922277,0.0397070079849673,0.508161821995822,0.371668723167291,1.81355525872721,3.09039209586657,1.53121827903159,8.35869106679799,6.92394026239436,0.383934501911122,17.8477839512656,1.01666435684253,0.557575661614741,4.43128182755541,3.21353720376082,10.8786112312213,0.142157301699951,4.63148873038496,5.53032167054366
"0600000US4104590017",4,0.643842237320769,0.401123878490637,0.376454959018602,0.370643649930313,0.0552545048111362,10.5441971024657,6.76180908167917,5.14144575206943,0.522558004859646,0.867707492960707,5.37328442764611,0.0114592732367155,2.48964338589897,4.24205907026138,0.873434110613358,1.20992705391451,7.54676603538492,1.69660751759422,12.4432237587232
"0600000US4104590833",4,0.182043502291186,0.00874461491812794,1.65754852746273,2.62424367869999,0.0358638581487188,0.00648257666432711,0.0361115143783875,8.87417301869843,4.3053526088473,0.188764873700714,2.28281062290905,0.664715782820968,0.037766387419604,10.923421508125,0.272671950657643,0.591632023922633,4.8655921664014,7.18388611602721,1.38258041763592
"0600000US4104592329",4,2.11602693561927,3.92115587589983,0.945711055767566,16.5951825263828,9.912560510502,0.0228367444935729,2.80268442729614,1.41129399943453,0.262204762061735,6.53108658273838,1.06156508630175,5.30134783442141,24.0822773510976,0.0193387361419412,5.93716665858594,5.53645144755713,0.449675433289443,1.68643842782736,49.772895034893
"0600000US4104593315",4,8.18432382674301,0.0377596845573503,4.48366952878834,1.02976794513467,0.771837465162704,4.52179441064812,4.89028663362158,3.9259630216017,0.464881038225893,0.0226891680090458,10.9385655251183,3.92187421745173,0.696533658672185,1.78358390500778,7.15765991058255,0.118431712584148,7.13467051729694,10.8388409637242,12.4432237587232
"0600000US4104790994",4,0.0101652564502409,0.628741717946184,0.00160933838546289,0.0397034434482847,6.00309073727933,1.15025130692715,0.146829208946501,1.00606922574391,51.0859613095267,0.119745990401975,1.21444780121691,0.340594860954376,1.06996708888557,11.3424732270672,2.33350365863451,0.296868528543502,1.62483050561031,1.6390097760664,10.4557644083716
"0600000US4105593434",4,4.10076009622044,2.80705642671374,0.970127214410658,2.5595307469089,1.65735038236258,20.7755987429195,0.157138242255425,0.989491322594633,0.0084320967543703,0.116800043328414,1.39924697849447,12.0177629867835,8.32712871767965,7.34512154873473,1.09311540472777,8.29259305876396,2.39240514832745,3.18584955178285,34.5645104408979
"0600000US4105993270",4,0.0035506428850317,0.104896716049297,5.07197141840367,3.29384339996322,1.32794251700339,0.170665586301788,0.000267892400709886,6.14015625179907,0.00176112312723076,1.13248144126578,0.316378203773592,2.52901863014458,2.07981162670342,9.05491425690975,4.38050883683124,0.164631043235702,0.473986264146437,14.6941974959323,58.4140226451175
"0600000US4105993451",4,0.664117148467106,2.53440723404414,3.60005221710034,0.0559881008069346,0.0120559163038811,0.206638200394798,2.05228434269606,9.84797177236143,0.0000145580869014199,0.150021781177905,12.6383031412668,0.349313545464318,1.60853770283814,4.52236105972441,0.899660476180533,0.162290618410999,15.6685082283522,24.1694855237572,27.9972534571273
"0600000US4106590085",4,11.6374293727726,47.1138570228622,8.36523820180294,1.43309402189898,5.44760707273231,3.69561975685126,7.23301019623081,1.52227971222772,0.105244511582637,0.0302614643918474,0.0149503656053948,0.00694745809112708,0.499625176049008,0.0500158996685833,0.0432996643898941,3.22019357906178,0.119684823743921,0.38012325463021,1.38258041763592
"0600000US4106593400",4,4.12488238511584,0.00281768421958331,15.2337337953445,0.761842515501802,8.07155568231812,2.10825666763063,0.0100068499404646,10.2590016275429,0.899955440129527,0.00713919104909658,7.68503111741034,9.94797994073827,5.09721887807526,0.311948464942379,1.06358389786514,0.241255884777003,4.06134199220216,1.44853280268798,67.7464404641599
"0600000US4106991173",4,4.30880295065421,2.63403440194961,1.3824524490158,2.2286118748439,0.557121083767033,21.7718718921273,9.1296863842514,0.249415071162073,1.33792779777533,4.07219511033729,14.1549279952767,1.34972348595688,8.39426628118863,3.83210701567877,6.11989189800237,5.25903735236713,0.103010014340646,0.0439985001266883,111.989013828509
"0600000US4100191258",5,1.2791115231464,0.0990273551341828,2.70548983493245,0.110747049351354,1.23267536127776,0.0724687668171755,5.73056067147595,7.63199640883422,0.5504805870257,0.552580086438013,1.35615610628365,10.6954131742022,0.634523613571575,0.0136148379582139,35.0512242994315,2.34341331012373,2.84162832581938,0.148101096526946,15.2846534801833
"0600000US4100393009",5,0.427044690413921,0.206221362828781,0.558490883761858,0.870047742093666,5.10622886038308,0.00350179759509569,5.98822585201247,2.24942242595036,5.91101402178167,6.81851168943131,3.47426685804934,0.172877608694209,8.43049539815436,0.0662531667870259,9.9994251749462,3.34268655571539,14.7807443115401,6.07565585426149,15.2846534801833
"0600000US4100590595",5,3.13063180442137,0.285313899500487,0.234920523523712,0.00685595046522716,0.956263353215849,1.20713777034523,3.87737290257847,7.05695162389787,0.103955835331049,1.28106628518534,13.6851693185649,8.21918216959744,11.3220944819291,4.24565580846034,4.25109445557273,3.05242601290681,0.00914857685603585,0.0892004910755024,25.2664679978541
"0600000US4100592040",5,1.18445654762706,12.2100220398205,0.18501942960485,1.74630891920391,3.03264733217186,4.46014001570482,0.815851219125926,4.1609192794646,1.99840289036106,3.68809274734627,0.74850550279739,16.059234098642,0.115493300905162,9.33263896432886,1.52332071806769,0.955921472865538,13.8713252516307,0.010451974785052,4.99090725883538
"0600000US4101591207",5,34.6294272734939,0.0489669583660971,0.401738165256185,6.54024021677193,5.31582002386315,2.33618551474456,0.020848317840765,0.644400237484968,3.57762176723273,0.0237164253821302,25.504452890088,0.806242159481865,0.21962380023164,1.54067707456793,0.57822623631364,0.398385642081606,0.116313258312426,0.267914568939443,31.1931703677211
"0600000US4101991547",5,0.292866216093253,1.07240398316338,0.228986304993616,0.00910707571571303,0.0369357247965779,3.31590491194698,0.318804753066987,5.28836256414863,0.136202776363846,1.04473564437672,9.86558638650601,12.0173756717351,0.04378703324413,1.12695585914202,0.221455768349084,8.80825148389424,0.177734731011169,3.17547813589897,2.8073853330949
"0600000US4102391683",5,2.04098166149092,0.290822865257077,0.238035391695768,0.0523346378369509,12.8552515649376,0.215448034509801,0.29428800128205,2.32139880842214,3.20485529331314,0.21361931433076,0.926922293639237,4.89350517322857,0.107117500802709,34.9694115281938,0.254840322520238,0.000144902726998911,2.36058570036254,0.187503664354571,1.24772681470884
"0600000US4102392856",5,0.88455613166048,1.57047846380995,11.6295403384598,2.05350407024632,11.7789024200051,6.43025719750671,6.20591424884892,1.42898289724589,0.25090026906277,1.41982014827618,13.1925906708554,1.67913406908748,3.69455706096566,3.31645150407773,0.713332873598932,0.561033993243923,2.27052838308269,0.577225662717573,1.24772681470884
"0600000US4102590901",5,13.6856311827282,0.00327856651108958,0.270152619289054,7.73864120230404,4.68127525389976,0.0111314858290287,4.11313821267335,0.00208040393719957,5.34588975466961,0.109281748027655,0.562064764695987,0.291340737933873,1.44346879985436,0.165517857652733,2.33032756037989,5.99722270514605,2.53359050045252,5.05607397960248,1.24772681470884
"0600000US4102590918",5,0.231194606912016,3.71706509715032,1.60557968398783,0.0868281322422838,0.329089467641816,9.34467937965838,1.28940420974084,0.000104450357023297,13.7153297826522,15.2211350149167,0.426564787069369,4.48095223801684,1.28370918806448,8.87670044092836,4.57933220971209,0.630117383401968,0.809201118797693,3.69779740900952,19.9636290353415
